1706957578.374544 server started (6963): version 3.3a, socket /private/tmp/tmux-502/default, protocol 8
1706957578.374604 on Darwin 23.2.0 Darwin Kernel Version 23.2.0: Wed Nov 15 21:53:34 PST 2023; root:xnu-10002.61.3~2/RELEASE_ARM64_T8103
1706957578.374628 using libevent 2.1.12-stable (select); utf8proc 2.9.0; ncurses 6.4
1706957578.374799 input_key_build: 0x10e003 (PasteStart) is \033[200~
1706957578.376182 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1706957578.376189 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1706957578.376196 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1706957578.376202 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1706957578.376209 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1706957578.376215 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1706957578.376222 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1706957578.376229 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1706957578.376235 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1706957578.376242 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1706957578.376248 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1706957578.376255 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1706957578.376261 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1706957578.376268 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1706957578.376275 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1706957578.376282 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1706957578.376288 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1706957578.376295 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1706957578.376302 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1706957578.376308 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1706957578.376315 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1706957578.376322 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1706957578.376329 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1706957578.376335 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1706957578.376342 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1706957578.376349 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1706957578.376355 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1706957578.376362 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1706957578.376368 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1706957578.376375 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1706957578.376381 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1706957578.376388 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1706957578.376395 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1706957578.376401 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1706957578.376408 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1706957578.376414 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1706957578.376421 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1706957578.376428 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1706957578.376435 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1706957578.376441 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1706957578.376448 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1706957578.376455 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1706957578.376571 yylex_token: bind
1706957578.376591 yylex_token: -N
1706957578.376605 yylex_token: Send the prefix key
1706957578.376613 yylex_token: C-b
1706957578.376621 yylex_token: send-prefix
1706957578.376632 cmd_parse_build_commands 0:0: bind
1706957578.376639 cmd_parse_build_commands 0:1: -N
1706957578.376648 cmd_parse_build_commands 0:2: Send the prefix key
1706957578.376656 cmd_parse_build_commands 0:3: C-b
1706957578.376666 cmd_parse_build_commands 0:4 0:0: send-prefix
1706957578.376725 cmd_parse_build_commands 0:0: send-prefix
1706957578.376745 args_parse: flags end at 1 of 1
1706957578.376761 cmd_parse_build_commands: send-prefix
1706957578.376771 args_parse: -N = Send the prefix key
1706957578.376812 args_parse: flags end at 3 of 5
1706957578.376821 args_parse: 3 = C-b (type 1)
1706957578.376832 args_parse: 4 = send-prefix (type 2)
1706957578.376902 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1706957578.376944 cmdq_get_command: [bind-key/0x131905570] group 2
1706957578.376953 cmdq_append <global>: [bind-key/0x131905570]
1706957578.376963 yylex_token: bind
1706957578.376972 yylex_token: -N
1706957578.376984 yylex_token: Rotate through the panes
1706957578.376992 yylex_token: C-o
1706957578.377003 yylex_token: rotate-window
1706957578.377015 cmd_parse_build_commands 0:0: bind
1706957578.377023 cmd_parse_build_commands 0:1: -N
1706957578.377031 cmd_parse_build_commands 0:2: Rotate through the panes
1706957578.377039 cmd_parse_build_commands 0:3: C-o
1706957578.377049 cmd_parse_build_commands 0:4 0:0: rotate-window
1706957578.377060 cmd_parse_build_commands 0:0: rotate-window
1706957578.377072 args_parse: flags end at 1 of 1
1706957578.377082 cmd_parse_build_commands: rotate-window
1706957578.377091 args_parse: -N = Rotate through the panes
1706957578.377099 args_parse: flags end at 3 of 5
1706957578.377108 args_parse: 3 = C-o (type 1)
1706957578.377118 args_parse: 4 = rotate-window (type 2)
1706957578.377140 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1706957578.377153 cmdq_get_command: [bind-key/0x131905a90] group 10
1706957578.377162 cmdq_append <global>: [bind-key/0x131905a90]
1706957578.377171 yylex_token: bind
1706957578.377180 yylex_token: -N
1706957578.377191 yylex_token: Suspend the current client
1706957578.377200 yylex_token: C-z
1706957578.377210 yylex_token: suspend-client
1706957578.377220 cmd_parse_build_commands 0:0: bind
1706957578.377229 cmd_parse_build_commands 0:1: -N
1706957578.377238 cmd_parse_build_commands 0:2: Suspend the current client
1706957578.377249 cmd_parse_build_commands 0:3: C-z
1706957578.377259 cmd_parse_build_commands 0:4 0:0: suspend-client
1706957578.377271 cmd_parse_build_commands 0:0: suspend-client
1706957578.377289 args_parse: flags end at 1 of 1
1706957578.377300 cmd_parse_build_commands: suspend-client
1706957578.377309 args_parse: -N = Suspend the current client
1706957578.377318 args_parse: flags end at 3 of 5
1706957578.377327 args_parse: 3 = C-z (type 1)
1706957578.377339 args_parse: 4 = suspend-client (type 2)
1706957578.377359 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1706957578.377372 cmdq_get_command: [bind-key/0x131905d70] group 18
1706957578.377381 cmdq_append <global>: [bind-key/0x131905d70]
1706957578.377392 yylex_token: bind
1706957578.377401 yylex_token: -N
1706957578.377411 yylex_token: Select next layout
1706957578.377420 yylex_token: Space
1706957578.377430 yylex_token: next-layout
1706957578.377441 cmd_parse_build_commands 0:0: bind
1706957578.377450 cmd_parse_build_commands 0:1: -N
1706957578.377458 cmd_parse_build_commands 0:2: Select next layout
1706957578.377466 cmd_parse_build_commands 0:3: Space
1706957578.377475 cmd_parse_build_commands 0:4 0:0: next-layout
1706957578.377486 cmd_parse_build_commands 0:0: next-layout
1706957578.377497 args_parse: flags end at 1 of 1
1706957578.377508 cmd_parse_build_commands: next-layout
1706957578.377518 args_parse: -N = Select next layout
1706957578.377527 args_parse: flags end at 3 of 5
1706957578.377536 args_parse: 3 = Space (type 1)
1706957578.377545 args_parse: 4 = next-layout (type 2)
1706957578.377566 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1706957578.377578 cmdq_get_command: [bind-key/0x131906060] group 26
1706957578.377587 cmdq_append <global>: [bind-key/0x131906060]
1706957578.377595 yylex_token: bind
1706957578.377605 yylex_token: -N
1706957578.377617 yylex_token: Break pane to a new window
1706957578.377625 yylex_token: !
1706957578.377635 yylex_token: break-pane
1706957578.377644 cmd_parse_build_commands 0:0: bind
1706957578.377652 cmd_parse_build_commands 0:1: -N
1706957578.377661 cmd_parse_build_commands 0:2: Break pane to a new window
1706957578.377682 cmd_parse_build_commands 0:3: !
1706957578.377691 cmd_parse_build_commands 0:4 0:0: break-pane
1706957578.377702 cmd_parse_build_commands 0:0: break-pane
1706957578.377712 args_parse: flags end at 1 of 1
1706957578.377722 cmd_parse_build_commands: break-pane
1706957578.377732 args_parse: -N = Break pane to a new window
1706957578.377741 args_parse: flags end at 3 of 5
1706957578.377751 args_parse: 3 = ! (type 1)
1706957578.377762 args_parse: 4 = break-pane (type 2)
1706957578.377781 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1706957578.377793 cmdq_get_command: [bind-key/0x131906510] group 34
1706957578.377802 cmdq_append <global>: [bind-key/0x131906510]
1706957578.377812 yylex_token: bind
1706957578.377822 yylex_token: -N
1706957578.377833 yylex_token: Split window vertically
1706957578.377841 yylex_token: "
1706957578.377851 yylex_token: split-window
1706957578.377862 cmd_parse_build_commands 0:0: bind
1706957578.377870 cmd_parse_build_commands 0:1: -N
1706957578.377877 cmd_parse_build_commands 0:2: Split window vertically
1706957578.377885 cmd_parse_build_commands 0:3: "
1706957578.377895 cmd_parse_build_commands 0:4 0:0: split-window
1706957578.377907 cmd_parse_build_commands 0:0: split-window
1706957578.377918 args_parse: flags end at 1 of 1
1706957578.377929 cmd_parse_build_commands: split-window
1706957578.377938 args_parse: -N = Split window vertically
1706957578.377946 args_parse: flags end at 3 of 5
1706957578.377955 args_parse: 3 = " (type 1)
1706957578.377964 args_parse: 4 = split-window (type 2)
1706957578.377984 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1706957578.377996 cmdq_get_command: [bind-key/0x131906ae0] group 42
1706957578.378005 cmdq_append <global>: [bind-key/0x131906ae0]
1706957578.378014 yylex_token: bind
1706957578.378023 yylex_token: -N
1706957578.378034 yylex_token: List all paste buffers
1706957578.378043 yylex_token: #
1706957578.378054 yylex_token: list-buffers
1706957578.378065 cmd_parse_build_commands 0:0: bind
1706957578.378073 cmd_parse_build_commands 0:1: -N
1706957578.378082 cmd_parse_build_commands 0:2: List all paste buffers
1706957578.378090 cmd_parse_build_commands 0:3: #
1706957578.378099 cmd_parse_build_commands 0:4 0:0: list-buffers
1706957578.378111 cmd_parse_build_commands 0:0: list-buffers
1706957578.378121 args_parse: flags end at 1 of 1
1706957578.378131 cmd_parse_build_commands: list-buffers
1706957578.378139 args_parse: -N = List all paste buffers
1706957578.378148 args_parse: flags end at 3 of 5
1706957578.378157 args_parse: 3 = # (type 1)
1706957578.378168 args_parse: 4 = list-buffers (type 2)
1706957578.378195 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1706957578.378207 cmdq_get_command: [bind-key/0x131906e90] group 50
1706957578.378217 cmdq_append <global>: [bind-key/0x131906e90]
1706957578.378226 yylex_token: bind
1706957578.378235 yylex_token: -N
1706957578.378246 yylex_token: Rename current session
1706957578.378254 yylex_token: $
1706957578.378266 yylex_token: command-prompt
1706957578.378274 yylex_token: -I#S
1706957578.378284 yylex_token: rename-session
1706957578.378292 yylex_token: --
1706957578.378300 yylex_token: %%
1706957578.378311 cmd_parse_build_commands 0:0: bind
1706957578.378320 cmd_parse_build_commands 0:1: -N
1706957578.378328 cmd_parse_build_commands 0:2: Rename current session
1706957578.378336 cmd_parse_build_commands 0:3: $
1706957578.378345 cmd_parse_build_commands 0:4 0:0: command-prompt
1706957578.378353 cmd_parse_build_commands 0:4 0:1: -I#S
1706957578.378362 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1706957578.378371 cmd_parse_build_commands 0:4 0:2 0:1: --
1706957578.378382 cmd_parse_build_commands 0:4 0:2 0:2: %%
1706957578.378395 cmd_parse_build_commands 0:0: command-prompt
1706957578.378403 cmd_parse_build_commands 0:1: -I#S
1706957578.378412 cmd_parse_build_commands 0:2 0:0: rename-session
1706957578.378420 cmd_parse_build_commands 0:2 0:1: --
1706957578.378429 cmd_parse_build_commands 0:2 0:2: %%
1706957578.378450 cmd_parse_build_commands 0:0: rename-session
1706957578.378458 cmd_parse_build_commands 0:1: --
1706957578.378466 cmd_parse_build_commands 0:2: %%
1706957578.378478 args_parse: flags end at 2 of 3
1706957578.378488 args_parse: 2 = %% (type 1)
1706957578.378502 cmd_parse_build_commands: rename-session "%%"
1706957578.378512 args_parse: -I = #S
1706957578.378521 args_parse: flags end at 2 of 3
1706957578.378533 args_parse: 2 = rename-session "%%" (type 2)
1706957578.378552 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1706957578.378561 args_parse: -N = Rename current session
1706957578.378570 args_parse: flags end at 3 of 5
1706957578.378578 args_parse: 3 = $ (type 1)
1706957578.378594 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1706957578.378621 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1706957578.378636 cmdq_get_command: [bind-key/0x131907470] group 58
1706957578.378644 cmdq_append <global>: [bind-key/0x131907470]
1706957578.378653 yylex_token: bind
1706957578.378663 yylex_token: -N
1706957578.378674 yylex_token: Split window horizontally
1706957578.378683 yylex_get_word: %
1706957578.378692 yylex_token: split-window
1706957578.378700 yylex_token: -h
1706957578.378710 cmd_parse_build_commands 0:0: bind
1706957578.378720 cmd_parse_build_commands 0:1: -N
1706957578.378730 cmd_parse_build_commands 0:2: Split window horizontally
